"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"PIH","1347 Property Insurance Holdings, Inc.","7.2","$43.09M","2014","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/pih",
"PIHPP","1347 Property Insurance Holdings, Inc.","25.94","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/pihpp",
"TURN","180 Degree Capital Corp.","2.4","$74.69M","n/a","Finance","Finance/Investors Services","https://www.nasdaq.com/symbol/turn",
"FLWS","1-800 FLOWERS.COM, Inc.","14.5","$936.76M","1999","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/flws",
"FCCY","1st Constitution Bancorp (NJ)","21.9","$183.51M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/fccy",
"SRCE","1st Source Corporation","56.55","$1.47B","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/srce",
"VNET","21Vianet Group, Inc.","8.9","$995.74M","2011","Technology","Computer Software: Programming, Data Processing","https://www.nasdaq.com/symbol/vnet",
"TWOU","2U, Inc.","72.11","$4.09B","2014","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/twou",
"JOBS","51job, Inc.","73.61","$4.55B","2004","Technology","Diversified Commercial Services","https://www.nasdaq.com/symbol/jobs",
"EGHT","8x8 Inc","22.25","$2.07B","n/a","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/eght",
"AVHI","A V Homes, Inc.","21.45","$479.89M","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/avhi",
"SHLM","A. Schulman, Inc.","43.9","$1.3B","1972","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/shlm",
"AAON","AAON, Inc.","39.3","$2.06B","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aaon",
"ABEO","Abeona Therapeutics Inc.","14.55","$688.29M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/abeo",
"ABEOW","Abeona Therapeutics Inc.","9.5","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/abeow",
"ABIL","Ability Inc.","5.05","$13.01M","2014","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/abil",
"ABMD","ABIOMED, Inc.","380.75","$17.09B","n/a","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/abmd",
"AXAS","Abraxas Petroleum Corporation","2.155","$358.96M","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/axas",
"ACIU","AC Immune SA","9.88","$567.12M","2016","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/aciu",
"ACIA","Acacia Communications, Inc.","38.54","$1.55B","2016","Technology","Semiconductors","https://www.nasdaq.com/symbol/acia",
"ACTG","Acacia Research Corporation","3.9","$199.87M","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/actg",
"ACHC","Acadia Healthcare Company, Inc.","38.81","$3.42B","n/a","Health Care","Medical Specialities","https://www.nasdaq.com/symbol/achc",
"ACAD","ACADIA Pharmaceuticals Inc.","13.91","$1.74B","1985","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/acad",
"ACST","Acasti Pharma, Inc.","0.5399","$19.53M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/acst",
"AXDX","Accelerate Diagnostics, Inc.","22.25","$1.2B","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/axdx",
"XLRN","Acceleron Pharma Inc.","46.47","$2.13B","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/xlrn",
"ANCX","Access National Corporation","27.72","$573.84M","n/a","Finance","Savings Institutions","https://www.nasdaq.com/symbol/ancx",
"ARAY","Accuray Incorporated","3.95","$338.27M","2007","Health Care","Medical/Dental Instruments","https://www.nasdaq.com/symbol/aray",
"ACRX","AcelRx Pharmaceuticals, Inc.","3.1","$159.09M","2011","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/acrx",
"ACER","Acer Therapeutics Inc.","29.82","$223.57M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/acer",
"ACET","Aceto Corporation","3.26","$100.37M","n/a","Health Care","Other Pharmaceuticals","https://www.nasdaq.com/symbol/acet",
"AKAO","Achaogen, Inc.","6.34","$284.01M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/akao",
"ACHV","Achieve Life Sciences, Inc. ","3.12","$8.62M","n/a","Health Care","Biotechnology: In Vitro & In Vivo Diagnostic Substances","https://www.nasdaq.com/symbol/achv",
"ACHN","Achillion Pharmaceuticals, Inc.","2.71","$374.9M","2006","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/achn",
"ACIW","ACI Worldwide, Inc.","27.36","$3.19B","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/aciw",
"ACRS","Aclaris Therapeutics, Inc.","17.46","$539.62M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/acrs",
"ACMR","ACM Research, Inc.","14.63","$231.74M","2017","Technology","Industrial Machinery/Components","https://www.nasdaq.com/symbol/acmr",
"ACNB","ACNB Corporation","34.15","$240.37M","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/acnb",
"ACOR","Acorda Therapeutics, Inc.","26.75","$1.26B","2006","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/acor",
"ATVI","Activision Blizzard, Inc","70.5","$53.66B","n/a","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/atvi",
"ACXM","Acxiom Corporation","43.35","$3.35B","n/a","Technology","EDP Services","https://www.nasdaq.com/symbol/acxm",
"ADMS","Adamas Pharmaceuticals, Inc.","24.18","$652.43M","2014","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adms",
"ADMP","Adamis Pharmaceuticals Corporation","3.25","$108.52M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/admp",
"ADAP","Adaptimmune Therapeutics plc","8.95","$842.58M","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/adap",
"ADUS","Addus HomeCare Corporation","64.65","$755.91M","2009","Health Care","Medical/Nursing Services","https://www.nasdaq.com/symbol/adus",
"AEY","ADDvantage Technologies Group, Inc.","1.4573","$15.02M","n/a","Consumer Services","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/aey",
"IOTS","Adesto Technologies Corporation","5.75","$123.37M","2015","Technology","Semiconductors","https://www.nasdaq.com/symbol/iots",
"ADIL","Adial Pharmaceuticals, Inc","3.3","$18.07M","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adil",
"ADILW","Adial Pharmaceuticals, Inc","0.3","n/a","2018","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adilw",
"ADMA","ADMA Biologics Inc","6.28","$291.07M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","https://www.nasdaq.com/symbol/adma",
"ADBE","Adobe Systems Incorporated","253.8","$124.28B","1986","Technology","Computer Software: Prepackaged Software","https://www.nasdaq.com/symbol/adbe",
"ADOM","ADOMANI, Inc.","0.7188","$51.56M","2017","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/adom",
"ADTN","ADTRAN, Inc.","15.9","$761.84M","1994","Public Utilities","Telecommunications Equipment","https://www.nasdaq.com/symbol/adtn",
"ADRO","Aduro Biotech, Inc.","5.3","$417.27M","2015","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adro",
"ADES","Advanced Emissions Solutions, Inc.","11.28","$231.51M","n/a","Basic Industries","Major Chemicals","https://www.nasdaq.com/symbol/ades",
"AEIS","Advanced Energy Industries, Inc.","61.05","$2.4B","1995","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/aeis",
"AMD","Advanced Micro Devices, Inc.","19.1","$18.51B","n/a","Technology","Semiconductors","https://www.nasdaq.com/symbol/amd",
"ADXS","Advaxis, Inc.","1.45","$76.3M","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adxs",
"ADXSW","Advaxis, Inc.","0.08","n/a","n/a","Health Care","Major Pharmaceuticals","https://www.nasdaq.com/symbol/adxsw",
